Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average
07/20/2021,29,NJ,"18,027","10,276,306","14,956","10,428","5,612,610","8,052",Admin,"18,027","14,957","8,409","5,016,829","7,473"
07/20/2021,29,NC,"16,566","9,592,985","13,898","10,320","5,330,100","8,120",Admin,"16,566","13,898","6,794","4,594,465","6,228"
07/20/2021,29,OR,"7,089","4,686,818","5,846","3,601","2,515,851","2,683",Report,"7,089","5,846","3,766","2,334,446","3,397"
07/20/2021,29,VA,"14,234","9,593,846","12,438","8,008","5,196,569","6,493",Admin,"14,234","12,438","6,849","4,625,292","6,336"
07/20/2021,29,MS,"9,384","2,080,127","4,161","6,716","1,128,960","2,751",Report,"9,384","4,161","3,341","1,008,740","1,595"
07/20/2021,29,FL,"33,241","21,911,789","44,045","21,173","12,147,910","24,085",Report,"33,241","44,045","17,338","10,277,618","21,844"
07/20/2021,29,WI,"2,448","6,069,069","6,234","1,306","3,213,077","3,113",Report,"2,448","6,234","1,289","2,979,114","3,398"
07/20/2021,29,NM,-851,"2,443,512","2,810",-139,"1,331,819","1,414",Report,-851,"2,810",81,"1,179,876","1,581"
07/20/2021,29,DE,331,"1,070,875","1,468",184,"593,746",680,Report,331,"1,468",307,"504,923",822
07/20/2021,29,MP,551,"59,369",229,190,"31,142",109,Report,551,229,369,"28,711",124
07/20/2021,29,HI,"1,120","1,712,254","1,246",673,"997,723",662,Admin,"1,120","1,246",585,"748,207",691
07/20/2021,29,ME,"1,637","1,662,267","1,191","1,019","907,665",684,Admin,"1,637","1,192",714,"849,287",574
07/20/2021,29,GU,579,"201,010",440,242,"107,245",217,Admin,579,440,372,"97,315",257
07/20/2021,29,UT,"5,974","2,981,975","5,185","3,663","1,668,758","3,037",Admin,"5,974","5,186","2,616","1,435,359","2,352"
07/20/2021,29,PA,"9,531","14,298,602","20,514","5,843","8,229,970","10,639",Report,"9,531","20,514","4,795","6,575,932","10,575"
07/20/2021,29,AR,"2,101","2,336,637","6,334","1,856","1,330,812","4,594",Report,"2,101","6,334",562,"1,069,679","2,004"
07/20/2021,29,VI,367,"82,545",211,252,"45,510",133,Admin,367,212,130,"37,964",85
07/20/2021,29,RI,889,"1,309,194","1,640",490,"705,696",798,Report,889,"1,640",518,"641,930",848
07/20/2021,29,NH,"2,724","1,575,424","1,521","1,493","851,601",819,Report,"2,724","1,521","1,251","785,697",766
07/20/2021,29,MN,"6,818","6,047,451","5,556","3,945","3,277,531","2,965",Admin,"6,818","5,557","3,228","3,006,977","2,858"
07/20/2021,29,TN,"10,097","5,699,149","8,578","6,670","3,068,097","5,285",Admin,"10,097","8,578","3,691","2,703,858","3,503"
07/20/2021,29,DE,"1,685","1,081,973","1,361",975,"598,201",719,Admin,"1,685","1,361",770,"522,168",691
07/20/2021,29,US,"585,857","342,763,157","485,732","366,725","188,464,301","281,768",Admin,"585,857","485,732","244,917","163,544,999","225,348"
07/20/2021,29,PR,"6,453","4,005,717","5,211","3,595","2,194,237","2,917",Admin,"6,453","5,211","3,017","1,917,379","2,434"
07/20/2021,29,TX,"58,814","26,997,104","48,935","42,139","15,024,375","30,413",Admin,"58,814","48,936","19,085","12,958,723","21,729"
07/20/2021,29,AL,"2,736","3,471,361","5,286","2,055","1,965,388","3,325",Report,"2,736","5,286","1,040","1,654,644","2,254"
07/20/2021,29,SD,"1,089","836,340",802,779,"454,537",510,Report,"1,089",802,386,"409,951",342
07/20/2021,29,KS,508,"2,553,587","3,479",627,"1,415,406","2,098",Report,508,"3,479",671,"1,255,255","1,635"
07/20/2021,29,IL,"20,318","13,726,598","18,139","12,947","7,776,783","10,765",Admin,"20,318","18,140","8,402","6,070,210","8,100"
07/20/2021,29,FL,"49,792","22,196,096","42,580","32,818","12,274,664","25,990",Admin,"49,792","42,581","19,305","10,514,571","18,976"
07/20/2021,29,TX,"42,529","26,674,874","49,585","25,764","14,851,495","26,445",Report,"42,529","49,585","29,215","12,456,699","26,104"
07/20/2021,29,OH,"5,819","10,927,982","11,063","2,073","5,808,536","5,287",Report,"5,819","11,063","4,049","5,368,516","5,853"
07/20/2021,29,IN,"3,721","5,963,281","7,766","2,278","3,135,702","3,927",Report,"3,721","7,766","1,514","2,933,840","3,816"
07/20/2021,29,AZ,"10,727","7,049,440","9,391","6,575","3,886,541","5,518",Admin,"10,727","9,391","4,466","3,335,673","4,271"
07/20/2021,29,WY,699,"442,627",544,492,"243,198",351,Admin,699,544,279,"213,626",233
07/20/2021,29,NE,-439,"1,907,569","2,208",-227,"1,014,106","1,132",Report,-439,"2,208",-123,"944,969","1,076"
07/20/2021,29,RP,171,"25,587",24,31,"14,370",4,Report,171,24,171,"13,458",24
07/20/2021,29,CO,"4,005","6,366,639","7,726","2,143","3,427,105","3,705",Report,"4,005","7,726","3,020","3,086,226","4,303"
07/20/2021,29,CT,"6,503","4,556,153","5,423","3,970","2,463,868","3,059",Admin,"6,503","5,423","2,868","2,243,151","2,644"
07/20/2021,29,VI,351,"81,413",209,258,"44,828",116,Report,351,209,103,"36,640",91
07/20/2021,29,LTC,514,"7,906,741",794,471,"4,665,079",535,Report,514,794,0,0,0
07/20/2021,29,NJ,"10,197","10,159,349","15,098","5,294","5,565,656","7,703",Report,"10,197","15,098","6,161","5,077,581","8,278"
07/20/2021,29,NY,"37,822","22,737,132","31,780","21,696","12,148,474","16,974",Admin,"37,822","31,780","18,021","11,058,468","16,324"
07/20/2021,29,WI,"7,332","6,125,010","6,036","4,285","3,229,978","3,200",Admin,"7,332","6,037","3,528","3,026,558","3,142"
07/20/2021,29,MA,"5,302","9,032,607","8,778","3,120","4,942,556","4,474",Report,"5,302","8,778","3,002","4,357,007","4,831"
07/20/2021,29,PR,"1,501","3,903,554","9,097","1,092","2,145,728","5,130",Report,"1,501","9,097",541,"1,873,723","4,385"
07/20/2021,29,MT,70,"959,809",942,9,"520,816",503,Report,70,942,98,"468,821",481
07/20/2021,29,ID,"1,542","1,367,189","1,288","1,065","726,262",817,Admin,"1,542","1,289",613,"663,612",578
07/20/2021,29,GU,176,"197,509",366,-29,"105,701",170,Report,176,366,276,"95,676",238
07/20/2021,29,MD,"10,587","7,151,248","9,132","5,749","3,846,184","4,737",Admin,"10,587","9,132","5,082","3,518,522","4,638"
07/20/2021,29,GA,"18,725","8,830,020","15,332","11,996","4,814,590","8,999",Admin,"18,725","15,332","7,134","4,062,686","6,650"
07/20/2021,29,MD,"3,259","7,080,730","9,251","3,416","3,817,952","4,774",Report,"3,259","9,251","2,607","3,500,639","4,981"
07/20/2021,29,FM,0,"54,107",125,0,"32,179",78,Report,0,125,1,"28,144",90
07/20/2021,29,CA,"18,743","44,213,927","74,502","5,403","25,050,537","39,498",Report,"18,743","74,502","15,300","20,480,346","36,894"
07/20/2021,29,LTC,"1,682","7,898,265",883,"1,146","4,666,925",586,Admin,"1,682",884,814,"3,201,190",470
07/20/2021,29,WV,375,"1,484,743",400,258,"824,230",219,Admin,375,401,190,"696,380",219
07/20/2021,29,MH,78,"36,341",73,61,"20,193",48,Admin,78,74,37,"17,228",35
07/20/2021,29,VT,427,"866,483",750,185,"478,611",344,Report,427,750,254,"418,339",454
07/20/2021,29,AK,772,"692,669",664,485,"377,431",399,Admin,772,664,379,"334,164",327
07/20/2021,29,OK,"2,154","3,370,735","5,688","2,071","1,864,280","3,595",Report,"2,154","5,688",929,"1,566,238","2,319"
07/20/2021,29,AS,30,"50,333",110,19,"27,830",60,Admin,30,110,11,"22,887",51
07/20/2021,29,LA,"10,627","3,555,396","7,765","7,936","1,931,695","5,653",Admin,"10,627","7,765","3,196","1,741,467","2,430"
07/20/2021,29,NY,"24,418","22,520,652","34,197","13,923","12,052,961","17,499",Report,"24,418","34,197","12,507","10,915,227","17,985"
07/20/2021,29,UT,"11,686","2,939,283","5,188","6,577","1,646,561","5,532",Report,"11,686","5,188","5,517","1,409,162","26,456"
07/20/2021,29,SC,"1,994","4,315,958","6,134","1,828","2,359,838","3,510",Report,"1,994","6,134","2,027","2,057,399","2,845"
07/20/2021,29,DC,"-1,120","889,244","1,093",-425,"491,340",612,Report,"-1,120","1,093",-334,"381,131",470
07/20/2021,29,RP,0,"25,588",24,0,"14,371",5,Admin,0,25,0,"13,355",24
07/20/2021,29,ND,969,"656,501",617,625,"358,558",370,Admin,969,618,409,"319,172",282
07/20/2021,29,MO,"13,863","5,389,520","11,624","9,740","2,971,392","7,882",Admin,"13,863","11,624","4,685","2,564,675","4,163"
07/20/2021,29,MA,"9,800","9,074,087","8,624","5,648","4,960,098","4,547",Admin,"9,800","8,624","4,673","4,378,343","4,463"
07/20/2021,29,GA,"-6,270","8,720,175","16,147","-1,737","4,760,939","8,719",Report,"-6,270","16,147","-1,412","4,025,666","7,961"
07/20/2021,29,KY,"7,380","4,149,715","5,733","4,971","2,271,795","3,529",Admin,"7,380","5,733","2,804","2,019,526","2,475"
07/20/2021,29,SD,"1,510","844,232","1,071","1,056","459,168",706,Admin,"1,510","1,071",542,"411,210",417
07/20/2021,29,NV,"3,655","2,889,123","5,442","2,324","1,620,963","3,714",Report,"3,655","5,442","1,674","1,339,499","2,096"
07/20/2021,29,NV,"6,735","2,911,074","5,925","4,721","1,634,519","4,003",Admin,"6,735","5,925","2,494","1,361,510","2,271"
07/20/2021,29,MS,"6,350","2,108,128","4,782","4,785","1,145,734","3,362",Admin,"6,350","4,783","1,757","1,015,854","1,517"
07/20/2021,29,AR,"9,422","2,404,128","6,885","7,524","1,370,641","5,229",Admin,"9,422","6,885","2,231","1,094,483","1,937"
07/20/2021,29,MH,0,"35,432",155,0,"19,499",102,Report,0,155,0,"16,977",66
07/20/2021,29,SC,"7,772","4,344,148","6,663","5,003","2,375,984","3,990",Admin,"7,772","6,663","3,053","2,076,590","2,899"
07/20/2021,29,HI,"-4,904","1,701,517",472,"-1,472","993,626",379,Report,"-4,904",472,-431,"750,266",633
07/20/2021,29,TN,"3,731","5,620,170","9,163","2,830","3,036,548","4,877",Report,"3,731","9,163","1,758","2,628,470","3,843"
07/20/2021,29,OK,"8,036","3,415,477","6,126","5,570","1,889,397","4,075",Admin,"8,036","6,126","2,741","1,609,307","2,237"
07/20/2021,29,WV,373,"1,481,788",446,223,"823,141",219,Report,373,446,253,"696,124",338
07/20/2021,29,MN,"2,072","5,999,646","6,030","1,249","3,254,530","2,985",Report,"2,072","6,030","1,028","2,997,756","3,258"
07/19/2021,29,UT,"6,973","2,976,001","5,102","4,114","1,665,095","2,946",Admin,"6,973","5,103","3,070","1,432,743","2,353"
07/19/2021,29,KY,"6,519","4,142,335","5,485","4,282","2,266,824","3,253",Admin,"6,519","5,486","2,641","2,016,722","2,483"
07/19/2021,29,AZ,"11,260","7,038,713","9,206","6,843","3,879,966","5,297",Admin,"11,260","9,206","4,656","3,331,207","4,320"
07/19/2021,29,MI,"9,871","9,747,291","9,034","5,627","5,143,404","4,586",Admin,"9,871","9,035","4,591","4,760,823","4,722"
07/19/2021,29,AR,"8,865","2,394,706","6,391","6,816","1,363,117","4,753",Admin,"8,865","6,391","2,359","1,092,252","1,904"
07/19/2021,29,PA,"14,876","14,608,169","14,875","8,702","8,381,218","7,936",Admin,"14,876","14,875","6,911","6,709,235","7,645"
07/19/2021,29,US,"550,632","342,177,300","475,482","334,583","188,097,576","269,156",Admin,"550,632","475,483","240,567","163,300,082","227,878"
07/19/2021,29,GU,377,"200,431",391,213,"107,003",202,Admin,377,391,188,"96,943",221
07/19/2021,29,NV,"6,811","2,904,339","5,794","4,587","1,629,798","3,980",Admin,"6,811","5,794","2,577","1,359,016","2,164"
07/19/2021,29,WA,"11,860","8,862,625","11,856","5,588","4,796,393","5,668",Report,"11,860","11,856","6,826","4,316,512","6,852"
07/19/2021,29,UT,19,"2,927,597","4,443",16,"1,639,984","5,103",Report,19,"4,443",21,"1,403,645","26,115"
07/19/2021,29,AK,298,"690,541","1,021",185,"377,191",560,Report,298,"1,021",133,"329,452",501
07/19/2021,29,VI,22,"81,062",194,17,"44,570",101,Report,22,194,11,"36,537",89
07/19/2021,29,FM,156,"54,809",163,98,"32,521",91,Admin,156,163,113,"28,601",126
07/19/2021,29,VI,319,"82,178",195,223,"45,258",119,Admin,319,195,103,"37,834",81
07/19/2021,29,US,"507,076","338,247,434","520,952","279,150","186,317,651","278,903",Report,"507,076","520,952","241,232","161,473,715","282,070"
07/19/2021,29,GA,"17,801","8,811,295","14,868","10,875","4,802,594","8,492",Admin,"17,801","14,868","7,335","4,055,552","6,683"
07/19/2021,29,MO,205,"5,292,410","10,689",127,"2,918,241","7,106",Report,205,"10,689",204,"2,470,920","4,108"
07/19/2021,29,MS,26,"2,070,743","4,373",4,"1,122,244","2,684",Report,26,"4,373",68,"1,005,399","1,800"
07/19/2021,29,MA,"8,007","9,027,305","8,931","4,100","4,939,436","4,502",Report,"8,007","8,931","4,299","4,354,005","4,894"
07/19/2021,29,NE,"7,285","1,908,008","2,377","3,933","1,014,333","1,217",Report,"7,285","2,377","3,239","945,092","1,155"
07/19/2021,29,WV,21,"1,481,415",436,17,"822,918",209,Report,21,436,73,"695,871",337
07/19/2021,29,MH,223,"36,263",73,205,"20,132",46,Admin,223,73,54,"17,191",35
07/19/2021,29,IN,"9,961","6,001,391","7,775","5,738","3,149,207","4,148",Admin,"9,961","7,775","4,608","2,961,800","3,879"
07/19/2021,29,NC,"16,194","9,576,419","13,513","10,021","5,319,780","7,685",Admin,"16,194","13,514","6,693","4,587,671","6,265"
07/19/2021,29,TN,"11,023","5,689,052","8,308","7,326","3,061,427","4,976",Admin,"11,023","8,309","4,118","2,700,167","3,524"
07/19/2021,29,KS,"4,731","2,670,657","3,841","3,219","1,477,039","2,441",Admin,"4,731","3,841","1,787","1,261,053","1,585"
07/19/2021,29,NH,"1,261","1,572,700","1,291",688,"850,108",696,Report,"1,261","1,291",619,"784,446",660
07/19/2021,29,GA,"95,761","8,726,445","17,042","50,282","4,762,676","8,967",Report,"95,761","17,042","45,074","4,027,078","8,182"
07/19/2021,29,WY,12,"438,677",534,12,"240,977",333,Report,12,534,18,"208,543",267
07/19/2021,29,CO,"4,571","6,362,634","8,169","2,257","3,424,962","3,870",Report,"4,571","8,169","2,391","3,083,206","4,433"
07/19/2021,29,CA,"70,715","44,712,206","65,075","39,034","25,326,033","34,338",Admin,"70,715","65,075","34,411","20,700,545","33,114"
07/19/2021,29,WI,"4,829","6,066,621","6,271","2,398","3,211,771","3,118",Report,"4,829","6,271","2,574","2,977,825","3,421"
07/19/2021,29,AZ,"7,642","6,961,423","9,874","4,404","3,848,129","5,209",Report,"7,642","9,874","3,515","3,242,582","4,936"
07/19/2021,29,WV,276,"1,484,368",400,172,"823,972",206,Admin,276,401,133,"696,190",224
07/19/2021,29,PR,"5,348","3,999,264","5,157","2,973","2,190,642","2,838",Admin,"5,348","5,157","2,521","1,914,362","2,468"
07/19/2021,29,ND,48,"654,087",585,23,"357,497",339,Report,48,585,35,"302,207",285
07/19/2021,29,FL,"42,950","21,878,548","43,872","25,340","12,126,737","23,756",Report,"42,950","43,872","19,283","10,260,280","21,537"
07/19/2021,29,MN,"3,212","5,997,574","5,980","1,700","3,253,281","2,921",Report,"3,212","5,980","1,603","2,996,728","3,251"
07/19/2021,29,FL,"48,772","22,146,304","41,231","30,918","12,241,846","24,544",Admin,"48,772","41,231","20,559","10,495,266","19,085"
07/19/2021,29,NV,"5,365","2,885,468","5,473","3,699","1,618,639","3,755",Report,"5,365","5,473","1,972","1,337,825","2,065"
07/19/2021,29,DC,858,"904,732",947,450,"497,744",542,Admin,858,948,410,"425,290",430
07/19/2021,29,IN,"6,774","5,959,560","7,811","3,491","3,133,424","3,890",Report,"6,774","7,811","3,335","2,932,326","3,886"
07/19/2021,29,OR,"4,596","4,708,385","4,633","2,720","2,525,765","2,261",Admin,"4,596","4,633","2,112","2,336,049","2,643"
07/19/2021,29,NY,"34,373","22,699,310","31,486","18,853","12,126,778","16,553",Admin,"34,373","31,486","17,137","11,040,447","16,430"
07/19/2021,29,HI,"1,049","1,711,134","1,255",532,"997,050",652,Admin,"1,049","1,255",598,"747,622",706
07/19/2021,29,ME,167,"1,645,401","1,612",104,"901,100",756,Report,167,"1,612",85,"844,706",809
07/19/2021,29,DC,"1,070","890,364","1,306",526,"491,765",703,Report,"1,070","1,306",569,"381,465",550
07/19/2021,29,MI,13,"9,638,481","9,128",10,"5,105,031","3,410",Report,13,"9,128",86,"4,813,230","3,959"
07/19/2021,29,AL,"5,657","3,468,625","6,658","3,736","1,963,333","4,111",Report,"5,657","6,658","2,200","1,653,604","2,871"
07/19/2021,29,DE,"1,852","1,070,544","1,562",976,"593,562",729,Report,"1,852","1,562",965,"504,616",849
07/19/2021,29,CA,"73,650","44,195,184","76,224","38,890","25,045,134","40,820",Report,"73,650","76,224","36,424","20,465,046","37,121"
07/19/2021,29,VA,"13,155","9,579,612","12,397","7,244","5,188,561","6,309",Admin,"13,155","12,398","6,270","4,618,443","6,458"
07/19/2021,29,LA,"9,322","3,544,769","7,204","6,951","1,923,759","5,103",Admin,"9,322","7,204","2,840","1,738,271","2,388"
07/19/2021,29,MP,246,"59,524",235,136,"31,284",115,Admin,246,236,114,"28,698",124
07/19/2021,29,VT,949,"866,056",765,392,"478,426",359,Report,949,765,594,"418,085",460
07/19/2021,29,SC,"6,480","4,313,964","6,517","3,691","2,358,010","3,597",Report,"6,480","6,517","2,999","2,055,372","2,899"
07/19/2021,29,SC,"8,217","4,336,376","6,440","5,267","2,370,981","3,744",Admin,"8,217","6,441","3,256","2,073,537","2,913"
07/19/2021,29,AR,"4,270","2,334,536","6,359","3,141","1,328,956","4,536",Report,"4,270","6,359","1,142","1,069,117","2,041"
07/19/2021,29,PR,"3,480","3,902,053","9,157","2,190","2,144,636","5,127",Report,"3,480","9,157","1,384","1,873,182","4,445"
07/19/2021,29,WA,"10,047","8,928,882","10,953","5,595","4,820,977","5,489",Admin,"10,047","10,953","5,000","4,360,226","6,088"
07/19/2021,29,ND,618,"655,532",595,392,"357,933",348,Admin,618,595,265,"318,763",279
07/19/2021,29,AL,"7,772","3,533,042","6,206","5,452","1,990,278","4,028",Admin,"7,772","6,207","2,529","1,638,531","2,370"
07/19/2021,29,IL,"18,587","13,376,634","21,589","10,774","7,667,103","11,990",Report,"18,587","21,589","8,080","6,049,294","9,738"
07/19/2021,29,VA,"12,486","9,507,872","14,184","6,236","5,153,102","6,710",Report,"12,486","14,184","6,410","4,575,899","7,477"
07/19/2021,29,RI,"1,303","1,308,305","1,657",656,"705,206",798,Report,"1,303","1,657",666,"641,412",854
07/19/2021,29,LA,"15,316","3,499,143","6,740","10,828","1,897,809","4,481",Report,"15,316","6,740","4,720","1,682,980","2,504"
07/19/2021,29,RP,0,"25,416",0,0,"14,339",0,Report,0,0,1,"13,287",0
07/19/2021,29,ME,"1,524","1,660,630","1,172",953,"906,646",648,Admin,"1,524","1,172",670,"848,573",590
07/19/2021,29,ID,"1,584","1,365,647","1,282","1,062","725,197",809,Admin,"1,584","1,282",650,"662,999",576
07/19/2021,29,WY,701,"441,928",536,468,"242,706",345,Admin,701,536,292,"213,347",230
07/19/2021,29,TN,"7,393","5,616,439","9,364","4,373","3,033,718","4,887",Report,"7,393","9,364","3,042","2,626,712","3,925"
07/19/2021,29,FM,400,"54,107",151,255,"32,179",95,Report,400,151,264,"28,143",111
07/19/2021,29,RI,"1,541","1,319,157","1,465",826,"710,309",733,Admin,"1,541","1,465",740,"653,561",769
